measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Paraguay,Both,Age-standardized,High body-mass index,Rate,2000,21.86741555652225,26.313897729169938,18.7505218976055
Summary exposure value,Paraguay,Both,Age-standardized,Diet low in fruits,Rate,2000,28.95796138054072,31.481938279038392,25.09246461154569
Summary exposure value,Paraguay,Both,Age-standardized,Diet low in whole grains,Rate,2000,37.64352968780614,42.83117514697265,31.542343078917117
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in red meat,Rate,2000,56.425474170528936,75.4112294329868,0.0
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in processed meat,Rate,2000,9.2195475671392,10.28969560441551,7.40140227415478
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2000,13.348521994514309,16.62056624445327,10.41537623712042
Summary exposure value,Paraguay,Both,Age-standardized,Low physical activity,Rate,2000,14.21923316346668,18.00140239338436,10.866997188284481
Summary exposure value,Colombia,Both,Age-standardized,Smoking,Rate,2009,9.11373348106882,9.84951115391949,8.46368646413665
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2009,11.55602154424857,12.870281131117109,8.819580983048871
Summary exposure value,Colombia,Both,Age-standardized,High systolic blood pressure,Rate,2009,27.897956758610547,38.39715814036993,19.602711277688
Summary exposure value,Colombia,Both,Age-standardized,High body-mass index,Rate,2009,21.92221812598394,26.00043538827349,18.865302981823902
Summary exposure value,Colombia,Both,Age-standardized,Diet low in fruits,Rate,2009,25.73531357314136,27.841002685583522,21.86974085048138
Summary exposure value,Colombia,Both,Age-standardized,Diet low in whole grains,Rate,2009,35.96380664376126,41.10728078058561,29.606040867277688
Summary exposure value,Colombia,Both,Age-standardized,Diet high in red meat,Rate,2009,26.958609103805692,39.208110094068935,0.0
Summary exposure value,Colombia,Both,Age-standardized,Diet high in processed meat,Rate,2009,8.729743039395,9.23098851962957,6.720487850334191
Summary exposure value,Colombia,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2009,19.61596394096832,20.93710836782195,15.462132067186529
Summary exposure value,Colombia,Both,Age-standardized,Low physical activity,Rate,2009,25.167587724787623,29.773355769264683,20.915592696482747
Summary exposure value,Suriname,Both,Age-standardized,Low physical activity,Rate,1994,28.736123624653743,34.82928943854057,23.09105458204612
Summary exposure value,Ecuador,Both,Age-standardized,Smoking,Rate,1994,10.11123345273974,11.04114848780905,9.23617970838845
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,1994,11.05547639971377,12.95792099214822,8.36895723149646
Summary exposure value,Ecuador,Both,Age-standardized,High systolic blood pressure,Rate,1994,13.131765582123158,19.45494780825588,7.81156490579811
Summary exposure value,Ecuador,Both,Age-standardized,High body-mass index,Rate,1994,22.03773127648976,26.23425370743791,18.60725445651449
Summary exposure value,Ecuador,Both,Age-standardized,Diet low in fruits,Rate,1994,13.55561404077685,15.69827107378739,10.66426954498246
Summary exposure value,Ecuador,Both,Age-standardized,Diet low in whole grains,Rate,1994,47.87804757020047,53.56799436969367,39.13599694785243
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2008,12.646044782146939,14.655108384685638,9.72782059499559
Summary exposure value,Argentina,Both,Age-standardized,High systolic blood pressure,Rate,2008,33.14261450847893,45.31485745640303,23.23691063374543
Summary exposure value,Argentina,Both,Age-standardized,High body-mass index,Rate,2008,29.43861691765531,33.74450143434225,25.05174150660821
Summary exposure value,Argentina,Both,Age-standardized,Diet low in fruits,Rate,2008,23.3720254618102,25.55189970335598,19.29522924496337
Summary exposure value,Argentina,Both,Age-standardized,Diet low in whole grains,Rate,2008,55.15583361382318,61.54839953206442,44.77823187272551
Summary exposure value,Argentina,Both,Age-standardized,Diet high in red meat,Rate,2008,59.99207080599346,79.70341893530491,0.0
Summary exposure value,Argentina,Both,Age-standardized,Diet high in processed meat,Rate,2008,20.94536908407181,22.22760707320408,16.07080212643839
Summary exposure value,Argentina,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2008,51.26777483674652,55.31104152831815,39.373914932400076
Summary exposure value,Argentina,Both,Age-standardized,Low physical activity,Rate,2008,14.513903108311291,18.25560657251436,11.44827121974128
Summary exposure value,Argentina,Both,Age-standardized,Smoking,Rate,1995,26.79083780541877,28.96290790864754,24.501349675695238
Summary exposure value,Argentina,Both,Age-standardized,Smoking,Rate,1998,26.42393478292283,28.507283844615777,24.39327522258591
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in red meat,Rate,2002,28.44030343453059,40.62208946141176,0.0
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in processed meat,Rate,2002,9.94795906221578,11.090433936122949,8.0072399050069
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2002,29.39142199999595,33.580244889523684,23.62537175934488
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2002,16.191412533996292,20.537164075985558,12.4134262594854
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in red meat,Rate,2010,32.40336613766622,46.47976969910716,0.0
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in processed meat,Rate,2010,10.67359362884754,11.72046443416193,8.43956054454539
Summary exposure value,Ecuador,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2010,30.7232722066656,34.239504426424574,25.028963059790637
Summary exposure value,Ecuador,Both,Age-standardized,Low physical activity,Rate,2010,16.575008728962278,20.998029251821958,12.17047324181778
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Smoking,Rate,2009,10.97987046964281,12.10222775349868,9.984578005624629
Summary exposure value,Guyana,Both,Age-standardized,Smoking,Rate,1998,10.36407249928694,11.258844252593029,9.4428349993575
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,1998,21.21702015569941,23.653692238766848,16.496403100553362
Summary exposure value,Guyana,Both,Age-standardized,High systolic blood pressure,Rate,1998,31.018596312713047,44.819934005410076,19.7006667788455
Summary exposure value,Guyana,Both,Age-standardized,High body-mass index,Rate,1998,18.90810524332996,22.28131784368686,16.41562217390111
Summary exposure value,Guyana,Both,Age-standardized,Diet low in fruits,Rate,1998,42.63162685184438,45.73861922542117,37.0562244809815
Summary exposure value,Guyana,Both,Age-standardized,Diet low in whole grains,Rate,1998,40.22459974712026,46.12980470237995,33.18299978504096
Summary exposure value,Guyana,Both,Age-standardized,Diet high in red meat,Rate,1998,10.962833512108789,14.20950881238958,0.0
Summary exposure value,Guyana,Both,Age-standardized,Diet high in processed meat,Rate,1998,8.68868115544738,9.73026985972632,7.04024530525917
Summary exposure value,Guyana,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1998,18.69191742792391,23.70472318074759,14.24914846158768
Summary exposure value,Guyana,Both,Age-standardized,Low physical activity,Rate,1998,20.48044235592718,25.44335589490292,15.852730647546078
Summary exposure value,Peru,Both,Age-standardized,Diet high in red meat,Rate,2000,16.3526284046776,21.98213339634961,0.0
Summary exposure value,Peru,Both,Age-standardized,Diet high in processed meat,Rate,2000,4.5982575945379205,4.81478668035916,3.8460596042173703
Summary exposure value,Peru,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2000,10.87398075975174,11.63062355423839,8.72642768521058
Summary exposure value,Peru,Both,Age-standardized,Low physical activity,Rate,2000,13.46181494724529,16.694536025016042,10.44770588383011
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2006,12.215431096366169,14.002782582001291,9.309365213537669
Summary exposure value,Argentina,Both,Age-standardized,High systolic blood pressure,Rate,2006,29.536943865046673,40.52813103457109,20.41780003880054
Summary exposure value,Argentina,Both,Age-standardized,High body-mass index,Rate,2006,28.40725247652342,32.73615414488271,24.25645683999107
Summary exposure value,Argentina,Both,Age-standardized,Diet low in fruits,Rate,2006,23.91756137854554,25.988794930604957,20.10906371176077
Summary exposure value,Argentina,Both,Age-standardized,Diet low in whole grains,Rate,2006,55.70557090942274,61.92903664364988,45.08851697766476
Summary exposure value,Argentina,Both,Age-standardized,Diet high in red meat,Rate,2006,59.685989166639175,79.27777882880103,0.0
Summary exposure value,Argentina,Both,Age-standardized,Diet high in processed meat,Rate,2006,20.09509304491624,21.28231487212813,15.551815095583821
Summary exposure value,Argentina,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2006,49.6903896728722,53.50997831084641,38.134421909230845
Summary exposure value,Argentina,Both,Age-standardized,Low physical activity,Rate,2006,14.48969789719508,18.205945959831478,11.34537285464298
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2003,11.54155704448687,13.223601285367911,8.81076875108325
Summary exposure value,Argentina,Both,Age-standardized,High systolic blood pressure,Rate,2003,23.533346349995902,33.9866284993795,15.35747355124223
Summary exposure value,Argentina,Both,Age-standardized,High body-mass index,Rate,2003,26.98140121817557,31.16408593571428,22.89019419166413
Summary exposure value,Argentina,Both,Age-standardized,Diet low in fruits,Rate,2003,23.950806177348568,26.23299765289705,20.3028710606424
Summary exposure value,Argentina,Both,Age-standardized,Diet low in whole grains,Rate,2003,56.32858917240357,62.54411174736645,45.51420943541442
Summary exposure value,Argentina,Both,Age-standardized,Diet high in red meat,Rate,2003,59.08663188746196,78.64979761107192,0.0
Summary exposure value,Argentina,Both,Age-standardized,Diet high in processed meat,Rate,2003,19.30710036060894,20.485451039967987,14.88421892431796
Summary exposure value,Argentina,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2003,48.38661893326624,52.204027575062305,37.01930742855407
Summary exposure value,Argentina,Both,Age-standardized,Low physical activity,Rate,2003,14.35541259371613,18.06626781211918,11.04182506972404
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,1993,9.19400203353589,10.6047508416777,7.1123578309166895
Summary exposure value,Argentina,Both,Age-standardized,High systolic blood pressure,Rate,1993,18.96254003692048,27.50650229679867,12.12567459830799
Summary exposure value,Argentina,Both,Age-standardized,High body-mass index,Rate,1993,22.826606234098872,26.959497786715282,19.48308626651141
Summary exposure value,Argentina,Both,Age-standardized,Diet low in fruits,Rate,1993,27.659562942258592,30.116435356821707,23.00491336215925
Summary exposure value,Argentina,Both,Age-standardized,Diet low in whole grains,Rate,1993,59.39618417713983,65.42063143807317,47.63752230530091
Summary exposure value,Argentina,Both,Age-standardized,Diet high in red meat,Rate,1993,57.50425604068269,77.07425496282374,0.0
Summary exposure value,Argentina,Both,Age-standardized,Diet high in processed meat,Rate,1993,18.57077456157753,20.04943576030929,14.14389247957022
Summary exposure value,Argentina,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1993,40.869106614729404,45.36615502995822,31.20137665815243
Summary exposure value,Argentina,Both,Age-standardized,Low physical activity,Rate,1993,14.121571700290088,18.19802150378246,10.54655380346289
Summary exposure value,Suriname,Both,Age-standardized,Low physical activity,Rate,1997,28.60635180272274,33.99907900197035,22.92540752125365
Summary exposure value,Ecuador,Both,Age-standardized,Smoking,Rate,1997,9.56931446633005,10.41527128790521,8.79786058114965
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,1997,11.69366255359863,13.54631688867604,8.78634148838802
Summary exposure value,Ecuador,Both,Age-standardized,High systolic blood pressure,Rate,1997,12.654750074521731,19.174645419934848,7.60983727030439
Summary exposure value,Ecuador,Both,Age-standardized,High body-mass index,Rate,1997,23.28877425511606,27.502525210364,19.61980554238426
Summary exposure value,Ecuador,Both,Age-standardized,Diet low in fruits,Rate,1997,14.466581478046539,16.64694245695692,11.557684859382999
Summary exposure value,Ecuador,Both,Age-standardized,Diet low in whole grains,Rate,1997,47.80828433530548,53.42524612031787,39.22040421159209
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in fruits,Rate,1995,33.45581815555404,35.91522567947308,26.56880477676003
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in whole grains,Rate,1995,51.56877344431579,56.60677829152794,41.09235899985246
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in red meat,Rate,1995,53.977271358292555,72.89740927818693,0.0
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in processed meat,Rate,1995,24.31589637345143,26.75615292005329,17.96112788104416
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1995,29.545172066787263,34.91867177170102,21.76550741896032
Summary exposure value,Uruguay,Both,Age-standardized,Low physical activity,Rate,1995,16.12256248902895,19.89218844042783,12.73055822255592
Summary exposure value,Chile,Both,Age-standardized,Smoking,Rate,1995,26.52964593442761,28.64209178331445,24.413844954315948
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,1995,10.06077219320596,11.591250362149779,7.72179585578496
Summary exposure value,Suriname,Both,Age-standardized,Smoking,Rate,2000,19.53948383153267,21.44668075749023,17.80265052123276
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2000,20.786562054592007,23.62813090338609,15.735772313261782
Summary exposure value,Suriname,Both,Age-standardized,High systolic blood pressure,Rate,2000,24.87558516473328,35.30873755121285,16.029060964246188
Summary exposure value,Suriname,Both,Age-standardized,High body-mass index,Rate,2000,15.228234708305871,18.489034749080098,13.19075608384318
Summary exposure value,Suriname,Both,Age-standardized,Diet low in fruits,Rate,2000,35.628334119418156,38.39557037664879,30.099950002117048
Summary exposure value,Suriname,Both,Age-standardized,Diet low in whole grains,Rate,2000,40.33678252307611,45.92217431292696,33.329825028266605
Summary exposure value,Suriname,Both,Age-standardized,Diet high in red meat,Rate,2000,13.696890103620321,17.915583864262892,0.0
Summary exposure value,Suriname,Both,Age-standardized,Diet high in processed meat,Rate,2000,8.644179948579051,9.73145422906443,7.0213742828317205
Summary exposure value,Suriname,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2000,17.34484451688742,22.06182788306414,13.17801541699439
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in fruits,Rate,1998,32.51147506566786,34.90932855614234,25.81583016482469
Summary exposure value,Uruguay,Both,Age-standardized,Diet low in whole grains,Rate,1998,52.15755799267302,57.18972057009282,41.63130023467565
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in red meat,Rate,1998,54.16042265212817,73.0993848934977,0.0
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in processed meat,Rate,1998,24.77620672408411,27.35935028480787,18.48269706087269
Summary exposure value,Uruguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1998,31.69548697331982,37.25120890950344,23.29563170970043
Summary exposure value,Uruguay,Both,Age-standardized,Low physical activity,Rate,1998,16.32122580618886,19.86001446250258,12.845395886323999
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2009,13.46379640481034,15.141538238952428,10.2867369980941
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High systolic blood pressure,Rate,2009,31.21507547963403,43.07397825933598,21.54992634927752
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High body-mass index,Rate,2009,30.82981233722145,35.53430459444577,25.826531963263573
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet low in fruits,Rate,2009,28.6852671072526,30.90567521126566,24.36949659954339
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet low in whole grains,Rate,2009,31.894426349337103,37.18678877640816,26.54621821482707
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in red meat,Rate,2009,27.26435092523249,39.45777202622414,0.0
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in processed meat,Rate,2009,10.08383246094652,10.69116930873325,7.82342141732654
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2009,19.39760994542537,20.81587511213093,15.47840854498145
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,Low physical activity,Rate,2009,15.16876787804297,19.61250707045466,10.880298343914891
Summary exposure value,Brazil,Both,Age-standardized,Smoking,Rate,1997,25.23439162460079,26.869442580286453,23.71117203045477
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,1997,13.37105929537119,15.243289708363438,10.29026082440988
Summary exposure value,Brazil,Both,Age-standardized,High systolic blood pressure,Rate,1997,35.68046491993821,47.38709254143766,25.80872190119304
Summary exposure value,Brazil,Both,Age-standardized,High body-mass index,Rate,1997,20.360039406866022,24.13235919699524,17.8368729892581
Summary exposure value,Brazil,Both,Age-standardized,Diet low in fruits,Rate,1997,29.22251012836819,31.627420870216277,25.86085226700326
Summary exposure value,Brazil,Both,Age-standardized,Diet low in whole grains,Rate,1997,40.80635437870481,46.040351254438235,33.72763728192032
Summary exposure value,Brazil,Both,Age-standardized,Diet high in red meat,Rate,1997,44.057100233553484,60.60804369100412,2.045842533822445e-06
Summary exposure value,Brazil,Both,Age-standardized,Diet high in processed meat,Rate,1997,9.54167409342844,10.21518040079463,7.66541529417816
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1997,20.566796151181148,22.3916141074924,16.72556070744185
Summary exposure value,Brazil,Both,Age-standardized,Low physical activity,Rate,1997,23.74445805248429,28.059254242649978,19.679567465511
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Smoking,Rate,1998,6.912148374836439,7.61428625354395,6.22448480440889
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,1998,9.579100899861661,11.12244541886722,7.237248505963691
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High systolic blood pressure,Rate,1998,16.66320927735716,26.22656882950254,9.38109793323005
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High body-mass index,Rate,1998,21.53025076567555,25.39588486895464,18.92277503238272
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet low in fruits,Rate,1998,27.67481867063108,30.369650332843012,23.16281115986291
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet low in whole grains,Rate,1998,41.547961298364285,46.44133581019359,33.50147179407668
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in red meat,Rate,1998,30.21766741987646,44.06492152109847,0.0
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in processed meat,Rate,1998,5.00180968643857,5.358224208622589,4.1815887743352
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1998,15.05133036529166,18.49400107156038,11.41506834628387
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,Low physical activity,Rate,1998,13.6002139379613,16.8414332134044,10.15208468053974
Summary exposure value,Suriname,Both,Age-standardized,Smoking,Rate,2005,18.437045062596848,20.21747688927017,16.798585472242213
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2005,23.30506338979532,26.294266693191297,17.61915799620347
Summary exposure value,Suriname,Both,Age-standardized,High systolic blood pressure,Rate,2005,24.317341319774368,34.78336623625956,15.80596156012328
Summary exposure value,Suriname,Both,Age-standardized,High body-mass index,Rate,2005,16.51971845239791,19.67075315132957,14.19341350093997
Summary exposure value,Suriname,Both,Age-standardized,Diet low in fruits,Rate,2005,36.01629625642063,38.661746588311516,30.36699004888615
Summary exposure value,Suriname,Both,Age-standardized,Diet low in whole grains,Rate,2005,40.93365761913791,46.7219021894002,33.767968230511656
Summary exposure value,Suriname,Both,Age-standardized,Diet high in red meat,Rate,2005,13.71225931641066,17.90877119124602,0.0
Summary exposure value,Suriname,Both,Age-standardized,Diet high in processed meat,Rate,2005,8.78823598535717,9.83324380615208,7.10322123974173
Summary exposure value,Suriname,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2005,18.292359305519,23.9300130381708,13.94706767337305
Summary exposure value,Guyana,Both,Age-standardized,Smoking,Rate,1990,10.97038362211687,12.00725071673541,9.86772672906981
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,1990,19.07789113788751,21.40505234457343,15.062685519365072
Summary exposure value,Guyana,Both,Age-standardized,High systolic blood pressure,Rate,1990,30.244868899219057,43.99903817890011,19.04780781983575
Summary exposure value,Guyana,Both,Age-standardized,High body-mass index,Rate,1990,16.87994404222842,19.96349212026592,14.74770925531719
Summary exposure value,Guyana,Both,Age-standardized,Diet low in fruits,Rate,1990,42.54674687505122,45.44638495205311,36.52264064776133
Summary exposure value,Guyana,Both,Age-standardized,Diet low in whole grains,Rate,1990,38.15280344156639,43.65212980813038,31.72616667743986
Summary exposure value,Guyana,Both,Age-standardized,Diet high in red meat,Rate,1990,11.17513576455559,14.42347858594871,0.0
Summary exposure value,Guyana,Both,Age-standardized,Diet high in processed meat,Rate,1990,8.31393817246748,9.24266198592667,6.62050121955942
Summary exposure value,Guyana,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1990,14.86729357568874,18.57200667769676,11.379872172558759
Summary exposure value,Guyana,Both,Age-standardized,Low physical activity,Rate,1990,20.261087632152698,25.01099395219879,15.95172077677299
Summary exposure value,Brazil,Both,Age-standardized,Smoking,Rate,2008,17.16429243855405,18.10436231039862,16.35943467930937
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2008,15.73443461163006,17.90913206898096,11.92541943493143
Summary exposure value,Brazil,Both,Age-standardized,High systolic blood pressure,Rate,2008,36.37394275666811,48.59968227765994,26.181559922132692
Summary exposure value,Brazil,Both,Age-standardized,High body-mass index,Rate,2008,25.092861590261972,28.98818287434239,22.28953181568365
Summary exposure value,Brazil,Both,Age-standardized,Diet low in fruits,Rate,2008,26.79708154705316,29.192164451315477,23.644513195062792
Summary exposure value,Brazil,Both,Age-standardized,Diet low in whole grains,Rate,2008,40.57587781114889,46.035233652315185,33.912866743981404
Summary exposure value,Brazil,Both,Age-standardized,Diet high in red meat,Rate,2008,54.496369786814924,72.83105584177207,3.8045654503954236e-06
Summary exposure value,Brazil,Both,Age-standardized,Diet high in processed meat,Rate,2008,11.51075221744226,12.18591211022352,9.24571763591393
Summary exposure value,Brazil,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2008,26.23144750880213,28.06223364359487,21.595134955274588
Summary exposure value,Brazil,Both,Age-standardized,Low physical activity,Rate,2008,25.796760882509478,30.489828348034997,21.40449358887817
Summary exposure value,Guyana,Both,Age-standardized,Smoking,Rate,1995,10.48500180867634,11.46811918314841,9.42533491770085
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,1995,20.32576892984729,22.69580838914105,16.004454014785722
Summary exposure value,Guyana,Both,Age-standardized,High systolic blood pressure,Rate,1995,29.645596692742387,43.33943666552672,18.64989914614019
Summary exposure value,Guyana,Both,Age-standardized,High body-mass index,Rate,1995,18.11131416316401,21.31325489626589,15.725023826482609
Summary exposure value,Guyana,Both,Age-standardized,Diet low in fruits,Rate,1995,42.24063914841072,45.2132626802311,36.52774131408068
Summary exposure value,Guyana,Both,Age-standardized,Diet low in whole grains,Rate,1995,39.39660306931376,45.02112846524568,32.6138492190641
Summary exposure value,Guyana,Both,Age-standardized,Diet high in red meat,Rate,1995,11.10197098964863,14.40224710025228,0.0
Summary exposure value,Guyana,Both,Age-standardized,Diet high in processed meat,Rate,1995,8.467660578354561,9.37487719046009,6.80181641993445
Summary exposure value,Guyana,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1995,16.5690815506894,20.963039730125608,12.81837927880392
Summary exposure value,Guyana,Both,Age-standardized,Low physical activity,Rate,1995,20.16435535665725,25.086835326791203,15.86906746386715
Summary exposure value,Paraguay,Both,Age-standardized,Smoking,Rate,2006,17.02371539923778,18.66347748626609,15.60839472667018
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2006,12.09906003567832,14.07083035517331,9.29856893499833
Summary exposure value,Paraguay,Both,Age-standardized,High systolic blood pressure,Rate,2006,37.85667867288141,51.92077685263584,26.711992977688347
Summary exposure value,Paraguay,Both,Age-standardized,High body-mass index,Rate,2006,24.22681147998512,28.68594557472776,20.75052920074085
Summary exposure value,Paraguay,Both,Age-standardized,Diet low in fruits,Rate,2006,31.05970513958632,33.69518402619621,27.04052826610342
Summary exposure value,Paraguay,Both,Age-standardized,Diet low in whole grains,Rate,2006,38.49979533590028,43.97362170148291,32.10117626347221
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in red meat,Rate,2006,51.24681955184567,69.20820641852855,0.0
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in processed meat,Rate,2006,9.28683511391154,10.31443984140128,7.50779013086062
Summary exposure value,Paraguay,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2006,13.057444967834101,16.30013125000165,10.4291656419331
Summary exposure value,Paraguay,Both,Age-standardized,Low physical activity,Rate,2006,14.316831761927428,17.95684346774401,10.766339875676302
Summary exposure value,Chile,Both,Age-standardized,High systolic blood pressure,Rate,2003,33.31651889932987,44.92898705421994,23.9596649604252
Summary exposure value,Chile,Both,Age-standardized,High body-mass index,Rate,2003,31.780439670829878,37.21509506152826,26.59352699171355
Summary exposure value,Chile,Both,Age-standardized,Diet low in fruits,Rate,2003,36.71243236220515,39.375139118711125,31.27547217783082
Summary exposure value,Chile,Both,Age-standardized,Diet low in whole grains,Rate,2003,54.795858516090604,60.970714056689346,44.28286298544002
Summary exposure value,Chile,Both,Age-standardized,Diet high in red meat,Rate,2003,41.11516657395156,57.76566223308187,0.0
Summary exposure value,Chile,Both,Age-standardized,Diet high in processed meat,Rate,2003,32.4845590600125,34.59015463388739,24.56431026444301
Summary exposure value,Chile,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,2003,33.59347319101529,37.13736340116543,26.387855521197167
Summary exposure value,Chile,Both,Age-standardized,Low physical activity,Rate,2003,16.12701289279979,20.50507281578448,12.2784469153746
Summary exposure value,Suriname,Both,Age-standardized,Smoking,Rate,1992,19.46525923690323,21.44381875140982,17.70922404794603
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,1992,19.15701460097728,21.89128230863269,14.68119066501474
Summary exposure value,Suriname,Both,Age-standardized,High systolic blood pressure,Rate,1992,25.29942452047827,35.88827702809604,15.91497623991639
Summary exposure value,Suriname,Both,Age-standardized,High body-mass index,Rate,1992,13.34280256140769,16.34185330872098,11.55742645302511
Summary exposure value,Suriname,Both,Age-standardized,Diet low in fruits,Rate,1992,35.376697688579654,38.18999080353888,30.31157894197362
Summary exposure value,Suriname,Both,Age-standardized,Diet low in whole grains,Rate,1992,39.92527183878267,45.34397703326562,32.817750050520935
Summary exposure value,Suriname,Both,Age-standardized,Diet high in red meat,Rate,1992,15.13296399512704,19.82208223957125,0.0
Summary exposure value,Suriname,Both,Age-standardized,Diet high in processed meat,Rate,1992,8.85875462302041,9.82292038498491,7.081561218649051
Summary exposure value,Suriname,Both,Age-standardized,Diet high in sugar-sweetened beverages,Rate,1992,18.56308956424485,23.54423494184669,14.022959710984301
Summary exposure value,Uruguay,Both,Age-standardized,Smoking,Rate,2003,27.61577834025084,29.03134444074716,26.21560895302371
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2003,8.580221676641,9.89906126762493,6.528458225885981
Summary exposure value,Uruguay,Both,Age-standardized,High systolic blood pressure,Rate,2003,32.89208302083959,45.76491684638656,21.97711479398158
Summary exposure value,Uruguay,Both,Age-standardized,High body-mass index,Rate,2003,25.084933870947467,29.26004796574037,21.793074384182702
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,1998,10.24035081319143,11.75488693581157,7.86804292987063
Summary exposure value,Argentina,Both,Age-standardized,High systolic blood pressure,Rate,1998,20.978998015874968,30.39981060529652,13.80539627301258
Summary exposure value,Argentina,Both,Age-standardized,High body-mass index,Rate,1998,24.78562605034104,28.8302835909746,21.067525049424958
