measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,1227.4177314743174,1417.0649689557883,1067.0341249604037
DALYs (Disability-Adjusted Life Years),Uruguay,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,0.07252963599549171,0.11197157551454787,0.044770491465338146
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,0.3136613752283788,0.3579628463972518,0.26605635909562236
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,0.306774744321306,0.34910738754671156,0.2616151162202668
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,0.31059632879772886,0.35351010672011646,0.2653207809437185
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,186.5208372410857,218.23111785970573,154.5317779083633
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,139.7792352355838,163.01194181791388,115.12679605792891
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,161.97076505858107,188.0176502270213,133.96757784985505
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.008256516269394077,0.020589172767969517,0.001675114419282464
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.024408381240855707,0.05769822531536713,0.004467963161625264
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.016380280712510544,0.03669671142180542,0.0037776751057629443
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,0.6980583911055507,1.8648072020484112,0.1339729147206637
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,1.8763853970232802,4.5973548602910315,0.3676449953232533
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,1.3206538495240494,3.1369864818275794,0.29111884069544114
DALYs (Disability-Adjusted Life Years),Guyana,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.00675508664828885,0.01674970838948567,0.0013342028444557974
DALYs (Disability-Adjusted Life Years),Guyana,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.01818783667783891,0.04309316129060904,0.0034072235655451715
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.012010810659005567,0.027422030602547262,0.0028195235890985004
DALYs (Disability-Adjusted Life Years),Guyana,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,1.3266773814873607,3.387620643654568,0.2515085353261709
DALYs (Disability-Adjusted Life Years),Guyana,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2.8134306118347796,6.79129072900318,0.544657677497094
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2.1036497640555796,4.890052588916633,0.4849712583993394
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,0.07705693900733555,0.17778620869439446,0.013669438908059998
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,0.08062439071977603,0.1874284262193133,0.013842485816514892
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,0.07915548416432237,0.17276901578937987,0.01820452289604753
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,23.192571946643525,75.96361089046702,3.053503046587552
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,26.420473797912695,95.92990584869801,3.495280782875908
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,24.809402103095113,84.66077762661116,3.9908129264523393
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.09244984800115594,0.21020443891645954,0.016054483100989888
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.08834665394015459,0.20180457307529354,0.017879030789354964
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,2019,0.09054360428269306,0.19213968942703924,0.022117095772771846
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,23.71704723937254,57.16712383144944,4.163707346065099
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,16.83774721821485,38.56286405216333,3.318346680405883
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,2019,20.08734199441299,44.811789468612886,4.7240083084687505
DALYs (Disability-Adjusted Life Years),Paraguay,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.006233821356019452,0.015743061826585626,0.0012849907207728264
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.010944298716848226,0.025948266562558452,0.002032733285940361
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,2019,0.007626006981120494,0.01753922198891568,0.0017374580466953163
DALYs (Disability-Adjusted Life Years),Paraguay,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,0.4444941476157218,1.1643540017336518,0.08779495691119756
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,0.3099722452897731,0.7590661673671333,0.05793192962294109
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,2019,0.3739104068686972,0.9076497073079904,0.0839360607588733
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.08657085040833463,0.20193541368523252,0.015811357437879665
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.09568555813489193,0.21508837885823043,0.01610587900426449
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.09149403032896335,0.19358239015275194,0.021512817469422962
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,10.136797249820003,24.03124478873716,1.8909751875666732
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,11.805351885207338,27.6175286382579,2.073898196914284
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,11.039426571812863,24.930826673592883,2.511063022792967
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,0.27323887357162885,0.31733422322898924,0.2252119449206835
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,0.27410136217356923,0.3181260348348005,0.22671390823446566
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,0.2736580515280922,0.31634360683795515,0.22621987003985733
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,153.53738204215279,183.78726461410767,122.5906565006864
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,153.7264892723633,182.58738100746524,124.82680900554942
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,153.37618099211585,181.32933300041927,124.44602818983066
DALYs (Disability-Adjusted Life Years),Brazil,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.09644023100076184,0.21774516685657874,0.015837213382056726
DALYs (Disability-Adjusted Life Years),Brazil,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.08121286129891991,0.1860035636444776,0.014836478525104536
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.09092346448231368,0.19522960983277773,0.019594717597377652
DALYs (Disability-Adjusted Life Years),Brazil,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,6.73266843123692,15.352007001617931,1.0728112240616754
DALYs (Disability-Adjusted Life Years),Brazil,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,2.2505138939517315,5.141321328921754,0.40613658723203905
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,4.1885849279197425,9.156210537035525,0.8854364190476274
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,0.03656944092943894,0.08290430936840093,0.008039158947652942
DALYs (Disability-Adjusted Life Years),Peru,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,18.679876964832513,46.31550273192365,2.93136375323164
DALYs (Disability-Adjusted Life Years),Peru,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,8.979216830242372,22.104902412504934,1.5858254446796403
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,13.682187386308955,32.18269587741725,2.811102456737407
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,2019,0.061984837529644836,0.1381345037525587,0.01170037155043461
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,2019,0.06254657347951166,0.1392836125045076,0.01181204759300846
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,2019,32.786671515128354,78.6774211888956,6.284257492882409
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,2019,16.92620468059255,40.581558678627125,3.2417425566895917
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.10239345986433751,0.22926330381784252,0.018793073898380377
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.09803572691730646,0.2202142872144252,0.0190399916223497
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,2019,0.1002393789883161,0.21431800845213356,0.025184130217247167
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,34.05876876594579,76.77928282324218,6.614748208810864
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,26.399306420038734,60.96439447975783,5.062441815262482
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,2019,29.94027048094448,64.6426591870689,7.418807278359588
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.11170119347031841,0.24647804074658713,0.018909177632380564
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.10683250530026171,0.2382383960330874,0.01907656454889948
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.10968112224030335,0.23095325764100616,0.0235747570580363
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,8.726477582961607,19.535793710156153,1.5100425052113828
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,3.461098886077186,7.752436198134598,0.6172444058928214
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,5.778641442140352,12.293958270001673,1.2772001530461594
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Stroke,High fasting plasma glucose,Percent,2019,0.23171347628100558,0.36712955699282407,0.14792573049428737
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Stroke,High fasting plasma glucose,Percent,2019,0.2389923871033201,0.36981491445239395,0.15319436884416013
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Stroke,High fasting plasma glucose,Percent,2019,0.23505351233396646,0.36919399254401625,0.14994432058397833
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Stroke,High fasting plasma glucose,Rate,2019,229.5265614474795,363.67552334846357,135.386256776959
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Stroke,High fasting plasma glucose,Rate,2019,212.28469521794491,331.2934192953424,130.96325945833527
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Stroke,High fasting plasma glucose,Rate,2019,220.6367423381315,348.3811578577424,136.28727960285013
DALYs (Disability-Adjusted Life Years),Paraguay,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.08401082554776536,0.19742015273344468,0.01544344278365367
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.0845455714599649,0.19325674316009056,0.013982925539710162
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,2019,0.08406830543964625,0.18275608498635684,0.019774081255760596
DALYs (Disability-Adjusted Life Years),Paraguay,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,12.709416406575498,31.003954285247506,2.43161909782348
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,10.100176898026264,24.94370756666868,1.721688956662385
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,2019,11.373075930417471,26.701287071176804,2.496941354343774
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,2019,0.06470124459248122,0.15266366885100108,0.012680285600322035
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,2019,0.06576724770106328,0.15490852506081534,0.012909701495039462
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,2019,6.878082612235769,17.961158229582495,1.1342648790021388
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,2019,3.5528607393364733,9.268245958628894,0.5860895053936174
DALYs (Disability-Adjusted Life Years),Brazil,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,0.07177427704343811,0.1676321321847304,0.011627293907693275
DALYs (Disability-Adjusted Life Years),Brazil,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,0.06528130521619156,0.15287038345623072,0.012181223390586873
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,0.06959770427278512,0.15366941116569552,0.015504833775134156
DALYs (Disability-Adjusted Life Years),Brazil,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,48.15986519770318,113.0425101655107,7.634139068443251
DALYs (Disability-Adjusted Life Years),Brazil,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,14.814633860490845,34.83706674182725,2.790251824764036
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,30.32392171917322,67.3024646300763,6.852543362320165
DALYs (Disability-Adjusted Life Years),Peru,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,2019,0.04377785250034947,0.10630923675149688,0.008268953458319434
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,2019,0.04408684185658628,0.10695076646950866,0.008321700854526529
DALYs (Disability-Adjusted Life Years),Peru,Female,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,2019,5.849596138037755,15.328485166392534,0.9638778770835346
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,2019,3.023332824770678,7.919886288343686,0.49831873459299497
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.07951825699642726,0.11372375561657,0.04909223665267356
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.07536903927664682,0.10935995286496711,0.046253199852912166
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,2019,0.07750592486910736,0.11148184978118986,0.04777869295457282
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,50.93220022254321,80.92985583784237,28.95260248685196
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,35.40168747180874,55.78345992435852,18.46313693955151
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,2019,42.890349692988764,66.97061775470723,24.237720498123824
DALYs (Disability-Adjusted Life Years),Peru,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,0.037145868356679546,0.08957255338824566,0.006020876956920618
DALYs (Disability-Adjusted Life Years),Peru,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,0.038874579900133904,0.09365176109055501,0.006883101833174614
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,0.038032148859142245,0.08579161342034507,0.008636499453358093
DALYs (Disability-Adjusted Life Years),Peru,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,6.631938710958976,16.00809901195031,1.0890880099633227
DALYs (Disability-Adjusted Life Years),Peru,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,6.711129754999692,16.35946037204815,1.1478294330181171
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,6.678546235045316,15.317223297485013,1.519543208958854
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,2019,0.3106152576291186,0.34824940088436,0.2719829114497376
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,2019,0.3173875142733337,0.3566385112806753,0.2809750956264093
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,2019,0.31437574052622663,0.3502949855675462,0.2786217218158118
DALYs (Disability-Adjusted Life Years),Ecuador,Male,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,2019,1.8624109066248367,2.893193565900489,1.151819344523978
DALYs (Disability-Adjusted Life Years),Ecuador,Female,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,2019,2.0778773432459814,3.376139729926766,1.19951324021675
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,2019,1.9752846118501552,3.1670676607758006,1.1965309396323072
DALYs (Disability-Adjusted Life Years),Paraguay,Male,Age-standardized,Stroke,High fasting plasma glucose,Percent,2019,0.26650139863756706,0.4162727615049422,0.1687088992600965
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Stroke,High fasting plasma glucose,Percent,2019,0.22727101086451018,0.3514488391814499,0.14001427624651946
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Stroke,High fasting plasma glucose,Percent,2019,0.24833484302205783,0.38254081353555935,0.15905241897841585
DALYs (Disability-Adjusted Life Years),Paraguay,Male,Age-standardized,Stroke,High fasting plasma glucose,Rate,2019,394.91857907756463,681.4906465002982,227.8547986439589
DALYs (Disability-Adjusted Life Years),Paraguay,Female,Age-standardized,Stroke,High fasting plasma glucose,Rate,2019,258.97250164612393,424.8125152406479,149.0143489881779
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Stroke,High fasting plasma glucose,Rate,2019,323.7568444495672,528.9952595981558,190.71306354963323
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.005297779232274306,0.013423038172834077,0.0010603364146259662
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.0108963622283562,0.026394008293231387,0.0019070769163591582
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.007625255323789414,0.01720479531676568,0.0017676391195568539
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,0.364746289226187,0.917353822253331,0.0694524045838882
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,0.44374836846167875,1.0823564634502434,0.07854680666260505
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,0.4083586406775768,0.9440337383870364,0.09556992488381431
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,0.05962154385968459,0.14120732190091653,0.00967420185813411
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,0.062058741505304944,0.14811055077610272,0.012290162027261286
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,0.05987747792657033,0.1354381721785076,0.012716089925881052
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,42.86971539525023,101.632410396817,7.03225637758123
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,13.405743286213257,32.40631189576933,2.597963646430961
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,26.719072719005947,60.65478423364402,5.645483680888312
DALYs (Disability-Adjusted Life Years),Colombia,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.005733628780274646,0.013948228861885554,0.001188242181239424
DALYs (Disability-Adjusted Life Years),Colombia,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.010443775806965355,0.02477445339409642,0.0019715428587747798
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,0.008266502879822418,0.018563061356387762,0.001930917237193676
DALYs (Disability-Adjusted Life Years),Colombia,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,0.40165712276880655,0.9736441647762953,0.08600409121373379
DALYs (Disability-Adjusted Life Years),Colombia,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,0.7994791394701279,1.9223380974986128,0.15321119504863442
DALYs (Disability-Adjusted Life Years),Peru,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.06950460316511024,0.15983845831742785,0.011709442520261112
DALYs (Disability-Adjusted Life Years),Peru,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.06659680340028593,0.15571749272698207,0.011706547090464462
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,2019,0.068346383050548,0.15058032182722253,0.014712138753531412
DALYs (Disability-Adjusted Life Years),Peru,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,2.2305535941616106,5.487157318345642,0.36894148977849883
DALYs (Disability-Adjusted Life Years),Peru,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,1.159876186247611,2.965491669768155,0.20412198460766331
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,2019,1.6713382927377765,4.054711722169762,0.34498129753266243
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,0.05964596311279917,0.14353263142995343,0.010555572057925823
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,0.06578455034391266,0.15427870752510336,0.010845133207307404
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,0.06296664002772412,0.13858875737389337,0.014393819003396308
DALYs (Disability-Adjusted Life Years),Chile,Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,9.181272083513177,22.209647661142014,1.6321879287400214
DALYs (Disability-Adjusted Life Years),Chile,Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,9.666983187514104,22.892074130064344,1.5497681775142762
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,9.487548833936934,20.78731561908251,2.19771189270564
DALYs (Disability-Adjusted Life Years),Paraguay,Male,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,2019,0.29220874311673983,0.32927600129628076,0.2568116873401815
