measure,location,sex,age,cause,rei,metric,year_start,year_end,val,upper,lower
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,2.283806667463872,3.2670675779885916,1.4866245809847252
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.11439905572413599,0.1754760266013858,0.059474660529211715
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,1.2991743279760715,1.9805915967237602,0.7493548171972646
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,1990,2019,3.2460970935726947,4.742128023890051,2.118002825344532
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.5109709288868893,0.6925457592248964,0.4042270589487966
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,1.8484637913699928,2.852065414665184,1.0916898397889119
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.40018940314473406,0.5610589145598965,0.2996667646581899
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.35858733131329956,0.8288840246647923,0.003412844609722735
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Breast cancer,High fasting plasma glucose,Number,1990,2019,4.222970099642642,6.12399117916689,2.841087340492448
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.6303539525803994,0.8471633401455692,0.4764375710518437
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Breast cancer,High fasting plasma glucose,Rate,1990,2019,2.5037920434650722,3.7790784046395673,1.5767659023728071
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.4107069082269794,0.5851505931634785,0.27471819397905384
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.7350217717374699,1.3502115626344586,0.2817125837715387
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Blindness and vision loss,High fasting plasma glucose,Number,1990,2019,0.6239401021567947,0.8350982437083014,0.4890047490528543
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Blindness and vision loss,High fasting plasma glucose,Percent,1990,2019,0.34445737042907315,0.5121204414885862,0.23571174075733473
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Blindness and vision loss,High fasting plasma glucose,Rate,1990,2019,0.6225904783154161,0.8335731305974889,0.48776726725991587
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Blindness and vision loss,High fasting plasma glucose,Percent,1990,2019,0.18677525086821967,0.32150263590149253,0.09985625149287776
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Blindness and vision loss,High fasting plasma glucose,Rate,1990,2019,-0.016074661372403015,0.10786364851378358,-0.09379689642460351
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Number,1990,2019,6.7628734964949855,9.759310198691962,4.631647725080644
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.6411704209914356,0.9261907291699619,0.4704112940517804
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,3.531418931121518,5.280527686323234,2.2873593942191786
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.5696422924271375,0.832158725023863,0.4127782716672512
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,2.051281964965985,3.2139054128663833,1.213961771597241
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Number,1990,2019,0.5048128107174232,1.1284715362421314,0.10215216038269591
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.36114516545612113,0.6627687415151282,0.13581539625052247
DALYs (Disability-Adjusted Life Years),Guyana,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.5035621911635026,1.1267026065093262,0.10123618396798743
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.2527503565016895,0.5120130586700292,0.04976450656142208
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,-0.14379455260048993,0.1880482101955709,-0.3651890422533773
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,1990,2019,2.292494832244655,3.0565580133555135,1.8662556883918053
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.8101667211482197,1.1947595834786184,0.6136718802338557
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,1.4026848665259506,1.9602569010652404,1.091638564971692
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.7390314392249717,1.0999045247154347,0.5530291522481467
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.35236849609984844,0.6575837472759041,0.17820464515328083
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Breast cancer,High fasting plasma glucose,Number,1990,2019,1.990719029375082,2.536013121960385,1.6075896320247898
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.8011817138438163,1.0723778817451532,0.6183629146827969
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Breast cancer,High fasting plasma glucose,Rate,1990,2019,1.182465187655833,1.5803913593933634,0.902878050291316
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.615294997003077,0.8590405522454098,0.44821866592453125
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.23552862217271786,0.46013770569386225,0.07643932305638178
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Tuberculosis,High fasting plasma glucose,Number,1990,2019,-0.20525850105102866,0.03515916152019887,-0.40177996390223214
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.806833584248864,1.0147159445814982,0.6100393475392201
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.4585884036963472,-0.29480570121457006,-0.5924671542723642
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.27161816440833636,0.4138051909432096,0.13932837488405994
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.7038157370959092,-0.6146252642875923,-0.7735360765357842
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Ovarian cancer,High fasting plasma glucose,Number,1990,2019,7.188891960387753,12.06204862352611,2.791296643861602
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Ovarian cancer,High fasting plasma glucose,Percent,1990,2019,0.6716505152663222,0.934068227102419,0.4714236746385794
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Ovarian cancer,High fasting plasma glucose,Rate,1990,2019,3.780098512614456,6.624704233374496,1.2130920197590318
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Percent,1990,2019,0.5534593345767215,0.7890435450519123,0.37807932624130525
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Ovarian cancer,High fasting plasma glucose,Rate,1990,2019,2.294531009219824,4.304276760106607,0.5075076569003077
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Number,1990,2019,0.9761860380650611,1.5458419406906756,0.5761725667007997
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.841600004515116,1.361051732295576,0.4712674139399674
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.44211381612458195,0.8578179207936347,0.15020559362991207
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.7874969857652191,1.310548774613758,0.4187846650527133
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,-0.2483387346489014,-0.030967814528756795,-0.4069138020930583
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Number,1990,2019,1.9828398566937262,2.925191246592688,1.2295976097246948
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.25223187494601995,0.3804571129761708,0.14939095333715158
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,1.0320369459332757,1.6740066567875578,0.5188963991338805
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.13423663160019259,0.2391514903083897,0.04046789443590664
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,-0.05460244474575858,0.24367901151846094,-0.2905371159950271
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Bladder cancer,High fasting plasma glucose,Number,1990,2019,1.3601875048549892,2.1286210515900112,0.770787703624764
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.21411975634137062,0.33793498205473727,0.10512900179942761
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.6078597710946051,1.131349275218004,0.20633564322771095
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.10862970747310861,0.21696441085360238,0.009476686606186955
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,-0.3001336625193548,-0.0787773238628176,-0.4765204232242918
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Diabetes mellitus,High fasting plasma glucose,Number,1990,2019,1.8419217738949902,2.0843725900973693,1.5774818745948733
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,1.073880988700881,1.2508084970636448,0.8809070353535108
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,2.220446049250313e-16,-2.220446049250313e-16
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,0.21763523514334196,0.3237901292500829,0.102495701908859
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Alzheimer's disease and other dementias,High fasting plasma glucose,Number,1990,2019,2.9073866933842263,3.7644260823399383,2.3166344593356114
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.419829555267879,0.5956507839502021,0.32754618253561296
DALYs (Disability-Adjusted Life Years),Paraguay,Both,All ages,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,1.2808572162882748,1.7811364638612572,0.9360176593666177
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Percent,1990,2019,0.421867278441161,0.5982892287222044,0.3322700442922485
DALYs (Disability-Adjusted Life Years),Paraguay,Both,Age-standardized,Alzheimer's disease and other dementias,High fasting plasma glucose,Rate,1990,2019,0.471604005768885,0.7954007491893609,0.2519449746905121
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Number,1990,2019,2.7609109617995284,4.235912442798227,1.7824910454921372
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.7984413339427316,1.2565446053305258,0.4723944161190634
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,1.143889772850928,1.9847074955177793,0.5861460577161762
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.6863008239373942,1.1077550915524577,0.3875913238476075
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.2952211610886359,0.784726567059792,-0.03977450362778701
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Liver cancer,High fasting plasma glucose,Number,1990,2019,0.5127885827752119,1.1186319580860207,0.10384993205307444
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.5963303850683226,0.9872864839908259,0.3392314209939246
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Liver cancer,High fasting plasma glucose,Rate,1990,2019,0.014843374296793806,0.4212690588216333,-0.25949018751387204
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.4443476647214055,0.7806842506504508,0.21376321062227713
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.5093523695348628,-0.31182694670659883,-0.6401920649142095
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Tuberculosis,High fasting plasma glucose,Number,1990,2019,-0.22550648410142124,-0.16052715996937214,-0.2862356255782815
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.7468882097290565,0.9053174632016265,0.6255963813508938
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.467970171427223,-0.42333333720061306,-0.5096873892812931
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.33493175986077633,0.42382743798149924,0.26557741722942074
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.6723534340041957,-0.6497684660103066,-0.6939498210047855
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Peripheral artery disease,High fasting plasma glucose,Number,1990,2019,2.4004585470328204,3.8354280405258585,1.35799410848808
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.047271355267225326,0.12076593154325488,-0.03186430172338826
DALYs (Disability-Adjusted Life Years),Colombia,Both,All ages,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,1.316536499664593,2.2940985436078773,0.6063655365165602
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.05302546746676085,0.12161638280852105,-0.020639694634658458
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,-0.05337714323564997,0.33370024856759506,-0.34209842862906836
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Blindness and vision loss,High fasting plasma glucose,Number,1990,2019,1.7373044038071843,2.0647457858583085,1.4835394969733593
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Blindness and vision loss,High fasting plasma glucose,Percent,1990,2019,0.2270649512693489,0.38044606322471375,0.11066949317639294
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Blindness and vision loss,High fasting plasma glucose,Rate,1990,2019,0.8363010332488295,1.055962736694237,0.6660646649541208
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Blindness and vision loss,High fasting plasma glucose,Percent,1990,2019,-0.01988053071209237,0.09214328113559057,-0.10716245525702342
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Blindness and vision loss,High fasting plasma glucose,Rate,1990,2019,-0.17291654156621225,-0.07481465689576407,-0.2478096699894479
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,1990,2019,1.8406454489654174,3.0435510619536608,1.0277548544050836
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.7474652888835941,1.0365269841125953,0.5619322886786512
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.8157472095115869,1.5846472885005751,0.2961456417591891
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.6200832322158959,0.8746912190367815,0.4454706977264865
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.030034006504081723,0.45664987473075763,-0.26138007219459825
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Number,1990,2019,2.5418290656852327,2.8389690025653382,2.28191471273612
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.19390324392070926,0.24787332660072267,0.15502367837851574
DALYs (Disability-Adjusted Life Years),Brazil,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,1.4330206411919901,1.6371376627490117,1.2544753263449202
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.12942852951603115,0.1767564592147354,0.09540348162183523
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,0.29797833497734055,0.40252576159085685,0.20698493363105788
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Number,1990,2019,3.1493386326856827,4.3748285670279055,2.3556485418269486
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.6292146839828006,0.8737371532089627,0.48995429142087665
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,1.7855514727265327,2.608252532728709,1.252728100812676
DALYs (Disability-Adjusted Life Years),Suriname,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.5768133341848517,0.8227806001575174,0.44846151681025664
DALYs (Disability-Adjusted Life Years),Suriname,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.748637500450087,1.2560744200489273,0.41570880205598165
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Stroke,High fasting plasma glucose,Number,1990,2019,1.9198511743703914,2.9556058233358544,1.1654881937246109
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Stroke,High fasting plasma glucose,Percent,1990,2019,0.4896209103584053,0.7973360063706348,0.27276104700254256
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,All ages,Stroke,High fasting plasma glucose,Rate,1990,2019,0.9587612254493164,1.6535898055086629,0.4527022285478873
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,0.2937351658776632,0.5688227856135946,0.12281093393697086
DALYs (Disability-Adjusted Life Years),Venezuela (Bolivarian Republic of),Both,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,-0.07457416752753297,0.2517374486751926,-0.30127676864000646
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Number,1990,2019,1.0417329980151484,1.7179178429839015,0.5553255957158149
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.45022507198689166,0.8308007917920859,0.16205330659782072
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.3706647885362593,0.8246040442771015,0.04412772425644546
DALYs (Disability-Adjusted Life Years),Suriname,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.3675049684691167,0.7214356549513224,0.10349896265355538
DALYs (Disability-Adjusted Life Years),Suriname,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,-0.16469588660356554,0.10955143438035489,-0.35724814375525915
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,Diabetes mellitus,High fasting plasma glucose,Number,1990,2019,2.158942804163558,2.540217997408855,1.8042143362496121
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Suriname,Both,All ages,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,1.1206747771996648,1.3766340444651322,0.8825369693013109
DALYs (Disability-Adjusted Life Years),Suriname,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Percent,1990,2019,0.0,2.2204460492503136e-16,-2.220446049250313e-16
DALYs (Disability-Adjusted Life Years),Suriname,Both,Age-standardized,Diabetes mellitus,High fasting plasma glucose,Rate,1990,2019,0.4118977812382118,0.5775922697810756,0.26090868393017214
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Number,1990,2019,0.6663946179082363,1.124279833907965,0.25322596704085476
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,1.7024382254295638,2.4547993395147376,1.055074955743727
DALYs (Disability-Adjusted Life Years),Uruguay,Both,All ages,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.5224972344559439,0.9408429057429347,0.14500673997804994
DALYs (Disability-Adjusted Life Years),Uruguay,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,1.63375955341346,2.412691388360502,1.0151511254938395
DALYs (Disability-Adjusted Life Years),Uruguay,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.1549606530236781,0.5131296800404495,-0.12155754242819715
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Number,1990,2019,3.266514679056072,4.149923342503796,2.710651246726011
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.691915227084967,0.9321268444782822,0.5498440961651101
DALYs (Disability-Adjusted Life Years),Chile,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,2.1134719337403456,2.7581358541926426,1.7078328288175628
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.6178804513558652,0.8524604860496008,0.48319292195718827
DALYs (Disability-Adjusted Life Years),Chile,Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,0.7220391872164029,1.078508318437191,0.4987792193990416
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Tuberculosis,High fasting plasma glucose,Number,1990,2019,-0.30174979013464354,-0.08521428769580683,-0.4520552918256275
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,1.3682911083882596,1.6128198404868168,1.1187354547166097
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.6019657207983786,-0.47853066640516506,-0.6876466718104025
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.7930436206624591,0.9567434124196773,0.637945959043121
DALYs (Disability-Adjusted Life Years),Ecuador,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.7344254292262125,-0.649788472133287,-0.7908916889723413
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,Breast cancer,High fasting plasma glucose,Number,1990,2019,2.6210633343183503,4.080717669480921,1.6408527373502817
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.8301936064765703,1.0701856343986258,0.6571741671761456
DALYs (Disability-Adjusted Life Years),Peru,Both,All ages,Breast cancer,High fasting plasma glucose,Rate,1990,2019,1.3145921456505174,2.2476066078700896,0.6880392413355283
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.6666710810028091,0.8804983163380691,0.5042617732360805
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.37868006278013083,0.9344552757887865,0.0023681002688515067
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Number,1990,2019,13.085842310883772,17.70922310320383,10.189805978503307
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.7998904108792819,1.0232665151927525,0.6763817339085579
DALYs (Disability-Adjusted Life Years),Ecuador,Both,All ages,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,7.029568787729307,9.665105469487852,5.378696768194891
