measure,location,sex,age,cause,rei,metric,year_start,year_end,val,upper,lower
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.7388143677934099,1.1700674146894061,0.3379487583827346
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.39317796530095817,1.0405031589409746,-0.09229830009257822
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.20035748781092966,0.828529444452853,-0.24026420725977982
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.3101666522122374,0.8218245288924085,-0.08704137590564202
Deaths,Peru,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.7798296410458095,1.0028841064504965,0.5842908378217765
Deaths,Peru,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.8635403112331207,1.1270028137600674,0.6399746967894898
Deaths,Peru,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.8096445847042977,0.9935999213493091,0.6426782758741576
Deaths,Peru,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.7924488868753525,-0.6977505736139331,-0.8574461704970936
Deaths,Peru,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.8058253107413632,-0.6871101290532265,-0.8704357947266566
Deaths,Peru,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.7981165120655289,-0.7130672178987347,-0.8578291905973445
Deaths,Argentina,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.48207682402489355,0.6693164383183713,0.3458441547082885
Deaths,Argentina,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.47693112041210056,0.6638373889916421,0.3405789360479459
Deaths,Argentina,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.33838683422884286,0.5435821500978574,0.18577924687383895
Deaths,Argentina,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.34453955640599715,0.5543104578189418,0.1900912349581505
Deaths,Chile,Male,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,1.1022717660432981,1.7351968460748315,0.5377918871191192
Deaths,Chile,Female,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,0.6003429836323401,1.3553517232123617,0.1534885754496671
Deaths,Chile,Both,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,0.8109607544101851,1.4073473979027757,0.42682054411709236
Deaths,Chile,Male,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,0.052127224129662135,0.41173525296506214,-0.23527522410341342
Deaths,Chile,Female,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,-0.24189713362543375,0.12683376192521936,-0.4648046891889418
Deaths,Chile,Both,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,-0.1160484896568301,0.1940440546289685,-0.3208279581382093
Deaths,Chile,Male,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.5101181113240227,0.6945132668897926,0.37701172373287073
Deaths,Chile,Female,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.43355023964977163,0.5830306323325318,0.29978442183044623
Deaths,Chile,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.4780444590634755,0.6037043990003446,0.36954052022886313
Deaths,Chile,Male,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,1.5058424385724454,2.6929593136815275,0.3985820631769739
Deaths,Chile,Female,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,1.0603192807100492,1.6724096531071249,-0.05268232158523474
Deaths,Chile,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,1.3075654131223864,2.1577581695627797,0.5513639233882941
Deaths,Uruguay,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,2.912607141749642,4.333139354276413,1.7578291265011492
Deaths,Uruguay,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.6374272011330001,1.136166712858549,0.3377275360223388
Deaths,Uruguay,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,1.6857055642017897,2.432973173042381,1.0839510293373809
Deaths,Uruguay,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.7855351249185363,1.4225620369514294,0.23541953631078313
Deaths,Uruguay,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,-0.3342321276957635,-0.11263420233017374,-0.4630516874620788
Deaths,Uruguay,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.16172875864801153,0.49365094465330184,-0.10548114674936561
Deaths,Guyana,Male,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,0.18412229110934272,0.5327400355787291,-0.0536464555505062
Deaths,Guyana,Female,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,0.02456618118665832,0.2527330274762832,-0.15299570516446623
Deaths,Guyana,Both,Age-standardized,Stroke,High fasting plasma glucose,Percent,1990,2019,0.10386554057685685,0.3151276024505825,-0.06168655848945992
Deaths,Guyana,Male,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,-0.36090478001801174,-0.07499235598089515,-0.5614695460668421
Deaths,Guyana,Female,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,-0.43201649007377124,-0.23860140736179547,-0.590468067766235
Deaths,Guyana,Both,Age-standardized,Stroke,High fasting plasma glucose,Rate,1990,2019,-0.39749415064230265,-0.19586235805797708,-0.5582713931681
Deaths,Uruguay,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,2.575238947280413,3.456237509630612,2.0452266357312743
Deaths,Uruguay,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,1.356523980221482,1.8982060652023731,1.0157601270698575
Deaths,Uruguay,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,1.7946168269989808,2.494647033570143,1.3271634477460916
Deaths,Uruguay,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,5.43528761901039,8.023689761242558,3.8510361690051034
Deaths,Uruguay,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,2.3585005608288148,3.4662387698061,1.6360754179077794
Deaths,Uruguay,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,3.6121919924952794,5.077542852137008,2.710159480886288
Deaths,Suriname,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.598308459469774,0.7831013996025529,0.4424784197589663
Deaths,Suriname,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.5738142331194673,0.7742044454255866,0.39879288870562235
Deaths,Suriname,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.6066697784933675,0.7629937400854987,0.4664176450675509
Deaths,Suriname,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.39789702886841355,-0.20262871999068197,-0.5448296954707663
Deaths,Suriname,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.537407191943033,-0.40465949581448596,-0.64396729064089
Deaths,Suriname,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.44648609077711704,-0.28784911873785246,-0.5649993136387792
Deaths,Brazil,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.18812610151697026,0.26037088817833953,0.14544719730517502
Deaths,Brazil,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.12281033570722663,0.16927525368335924,0.08543851627806565
Deaths,Brazil,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Percent,1990,2019,0.1545506350040602,0.32357830027980017,0.06477986158022625
Deaths,Brazil,Male,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,-0.11555667715785393,-0.03483726808274353,-0.17024130979106863
Deaths,Brazil,Female,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.41016537010761944,0.5376733991414898,0.30360359287575345
Deaths,Brazil,Both,Age-standardized,"Tracheal, bronchus, and lung cancer",High fasting plasma glucose,Rate,1990,2019,0.011313172432814824,0.15816130466423137,-0.07738424647782319
Deaths,Colombia,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.2244818364011041,0.355938870808425,0.09921306210600885
Deaths,Colombia,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.11016288437572538,0.23042914112240376,-0.000528607081275509
Deaths,Colombia,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.18421552041584116,0.29918522347527143,0.07427815475457424
Deaths,Colombia,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.7136267876041918,-0.6111063051238197,-0.7921145348616211
Deaths,Colombia,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.7388743907283652,-0.628776017801975,-0.8102112706044842
Deaths,Colombia,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.7287747310272334,-0.6438855766013812,-0.7960381032882993
Deaths,Chile,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.6759216153815505,0.961917880552151,0.45004372501260204
Deaths,Chile,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.6278218826790268,0.9268649769287448,0.3779397985781736
Deaths,Chile,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Percent,1990,2019,0.6584273434075861,0.9326448572866329,0.4321274388651298
Deaths,Chile,Male,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.7059668896133525,-0.6451240903130364,-0.7528409811691694
Deaths,Chile,Female,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.5558545235244587,-0.4180527365118744,-0.6558979522032774
Deaths,Chile,Both,Age-standardized,Tuberculosis,High fasting plasma glucose,Rate,1990,2019,-0.6636680184315381,-0.5853022721648425,-0.7216192214231547
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.017926959134166528,0.09197269547046066,-0.05174722382204976
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.02621124780355428,0.10348162124398559,-0.0432099020893575
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.022368367485435973,0.07681739091540957,-0.032783640493237495
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,1.3868948127487426,2.126197323893682,0.7720961925796289
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,1.2579477177836782,1.986147752532055,0.6518572075690348
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,1.32163085610001,2.0221934181825394,0.7270252347345985
Deaths,Suriname,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.8373657168478719,1.277521098978678,0.5740933877109683
Deaths,Suriname,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.7200860557457224,1.1109722480271893,0.4950354826684219
Deaths,Suriname,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.7153251481397368,1.0585556567650387,0.4832960500446033
Deaths,Suriname,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.17091377659111356,0.14213522523746444,-0.38713219337549404
Deaths,Suriname,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.40402061492027297,-0.16270220824572382,-0.5609484930593392
Deaths,Suriname,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.3114670885670478,-0.09048023515377335,-0.4609147927810458
Deaths,Uruguay,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,2.1449578832849214,2.6743828094069113,1.8234710261459546
Deaths,Uruguay,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,1.0414837006056468,1.3419276136807763,0.8461445935699814
Deaths,Uruguay,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,1.8676474190824028,2.3371072998390594,1.5835508478253078
Deaths,Uruguay,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,1.5951994240807958,2.1473893728683655,1.230581427632937
Deaths,Uruguay,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.8673206115544293,1.3040184801994343,0.556523732378434
Deaths,Uruguay,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,1.373778892933875,1.8846037663667505,1.0711286052871598
Deaths,Ecuador,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.8225767427744697,1.5681016878946925,0.3503028920715235
Deaths,Ecuador,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.45719643369101476,1.1360680801731757,0.1473195824382622
Deaths,Ecuador,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.6164416087366758,1.0827192211045378,0.3057104848892165
Deaths,Ecuador,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.6087907207149706,1.4473382349752073,0.09020389366793376
Deaths,Ecuador,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,-0.01682432680901808,0.5146988027974821,-0.2706789612175658
Deaths,Ecuador,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.2719300318102615,0.7617239920133925,-0.054226648830878715
Deaths,Argentina,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,1.064758105835044,1.6768108015942988,0.5085450807039495
Deaths,Argentina,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.47915930484195574,1.0521441281488648,0.1252585201842159
Deaths,Argentina,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Percent,1990,2019,0.7677288500693419,1.2484206637019606,0.3795944841691702
Deaths,Argentina,Male,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,0.0014726718499576156,0.31048646787356926,-0.2785302735232318
Deaths,Argentina,Female,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,-0.29718686128431415,-0.020809094300630382,-0.4720953150407312
Deaths,Argentina,Both,Age-standardized,Ischemic heart disease,High fasting plasma glucose,Rate,1990,2019,-0.1487451578946004,0.08915263820496672,-0.34309559029642966
Deaths,Guyana,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.9368298215648447,1.3790948294872944,0.6496582392477714
Deaths,Guyana,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.4879301051084774,0.7772394345038798,0.2945905164540533
Deaths,Guyana,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.5441196373023522,0.8702838074238051,0.3498638149403157
Deaths,Guyana,Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,0.058119410219031095,0.5247809810223388,-0.23927749925991412
Deaths,Guyana,Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.4100872133875451,-0.16745946831266553,-0.5656160925619749
Deaths,Guyana,Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.278114005756094,-0.02667940356926021,-0.45332201410075385
Deaths,Ecuador,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.6182283335811369,0.8527177536404434,0.4606369684415474
Deaths,Ecuador,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.5658967687124636,0.7960181023175914,0.43104091750147067
Deaths,Ecuador,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.5961728705751816,0.7889143882189908,0.4772703932933378
Deaths,Ecuador,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.8315425296702884,1.4431631794693798,0.4076338457698924
Deaths,Ecuador,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.5528837777594007,1.0388449935206259,0.21282507085032928
Deaths,Ecuador,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.6845675538718542,1.1781662561899127,0.32910222556224733
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.3218012604084242,0.47933525119529796,0.19638807069911285
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.3361870856918681,0.4952358311700616,0.21105883441174494
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.6317292644597744,1.177866711662707,0.2175127953368617
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.640848134368124,1.189982453475304,0.2268669502516384
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.30125062440563366,0.4917670584471267,0.1921919815916913
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.21948490360224898,0.37335140373616693,0.10276780034366591
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.2575834610604209,0.41979789802702444,0.1525459301468384
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.8978009359582535,1.5571612244636346,0.4173546128743419
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.44690326429874977,0.9201600784489367,0.07126518077629124
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.6448677716062841,1.1875820629492684,0.23773983139146487
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.3114550119121119,0.5052159291393467,0.19732619087206738
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.2562479522178915,0.4163416242125562,0.14316734820938937
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Percent,1990,2019,0.2831502301062876,0.42454148076727927,0.1885933920126949
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,3.84009006150449,5.545759005547163,2.478441363023218
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,3.7306498518349946,5.471358184271999,2.446265281921854
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Pancreatic cancer,High fasting plasma glucose,Rate,1990,2019,3.7916230176965358,5.450558103181569,2.50354136582204
Deaths,Ecuador,Male,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,2019,0.9704458479045829,1.3443141060583645,0.6559216471835011
Deaths,Ecuador,Female,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,2019,0.6561557733807969,0.9589489615927801,0.3996968806343819
Deaths,Ecuador,Both,Age-standardized,All causes,High fasting plasma glucose,Percent,1990,2019,0.7915579021335719,1.031514966123842,0.5822171098537474
Deaths,Ecuador,Male,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,2019,0.6963700361384553,1.2630171753998067,0.27335524393405086
Deaths,Ecuador,Female,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,2019,0.2615014323450266,0.6155519097729939,0.01089118083344499
Deaths,Ecuador,Both,Age-standardized,All causes,High fasting plasma glucose,Rate,1990,2019,0.4633366286031374,0.8617426951624553,0.1686881052590139
Deaths,Brazil,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.09854222111580821,0.14627774803753904,0.05500942201690438
Deaths,Brazil,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.09726060692781374,0.14561368011715162,0.053646847478574025
Deaths,Brazil,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,-0.06976442138967795,0.0068612771984587675,-0.1359326765740381
Deaths,Brazil,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,-0.04208968109118962,0.037660448517133446,-0.11018090675819822
Deaths,Brazil,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.11390524938021136,0.17939312560429319,0.07311607539111323
Deaths,Brazil,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.0808643495177977,0.12846273747072032,0.041701532352675263
Deaths,Brazil,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.10071522653327758,0.16616107913041586,0.05679400654912632
Deaths,Brazil,Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.4134489250071964,0.5304107027965075,0.31465163194385687
Deaths,Brazil,Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.13112123702010484,0.22480881817424533,0.04291690488802127
Deaths,Brazil,Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.2598267394745709,0.3509800571459848,0.18087888931478258
Deaths,Argentina,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.6305480744846819,0.8577037745700659,0.49035845515989945
Deaths,Argentina,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.3693443314370286,0.5549385568075902,0.24431692695586857
Deaths,Argentina,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Percent,1990,2019,0.5664266495704692,0.7577219101936535,0.44869647517734434
Deaths,Argentina,Male,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.19249952783670515,0.41511455429442057,0.04621509459570347
Deaths,Argentina,Female,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.23042948441263206,0.4711126234471639,0.05741431645121015
Deaths,Argentina,Both,Age-standardized,Bladder cancer,High fasting plasma glucose,Rate,1990,2019,0.19325509501541419,0.40131819188454515,0.05624082254296376
Deaths,Brazil,Male,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.09481449571961673,0.13857179422677351,0.05874019244844122
Deaths,Brazil,Female,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.10060114009071532,0.13546690742792386,0.06145169177244018
Deaths,Brazil,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Percent,1990,2019,0.09494956768659776,0.1276630799301037,0.0657069110395613
Deaths,Brazil,Male,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,0.176372906855611,0.5329756798217306,-0.083620753601962
Deaths,Brazil,Female,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,0.34107474444299213,0.7788750596640424,-0.22290573930380322
Deaths,Brazil,Both,Age-standardized,Peripheral artery disease,High fasting plasma glucose,Rate,1990,2019,0.24516252855789458,0.643941477846228,-0.09405728472383973
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.638930109669464,0.9913409530218923,0.3706003110032424
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.42865275321260665,0.7232251642373361,0.23104040251036803
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Liver cancer,High fasting plasma glucose,Percent,1990,2019,0.4116776375208369,0.746940610561344,0.18612239852250975
Deaths,Venezuela (Bolivarian Republic of),Male,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.2257570327200892,0.06787279700625039,-0.4385868393419792
Deaths,Venezuela (Bolivarian Republic of),Female,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.633719359025934,-0.47902192795568505,-0.7341814331200076
Deaths,Venezuela (Bolivarian Republic of),Both,Age-standardized,Liver cancer,High fasting plasma glucose,Rate,1990,2019,-0.48956655702163926,-0.2944301541328321,-0.6241928167921393
Deaths,Guyana,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.033079864983689776,0.09872318339239144,-0.02270140080744982
Deaths,Guyana,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.025116854791897618,0.10345642932454348,-0.04736768310846551
Deaths,Guyana,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Percent,1990,2019,0.03042401911926444,0.08516198387424219,-0.020666254382554986
Deaths,Guyana,Male,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.6167436055171379,1.1179109561947824,0.22407680609803973
Deaths,Guyana,Female,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.7390019092030928,1.2689691460996013,0.3180853017565416
Deaths,Guyana,Both,Age-standardized,Chronic kidney disease,High fasting plasma glucose,Rate,1990,2019,0.6665428928465504,1.158596612267345,0.2835784765606754
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.4974037061502705,0.6996258392708921,0.37148622863702124
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.413686857095342,0.5837928807613751,0.2942024502240469
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Percent,1990,2019,0.4554892670426996,0.615681227642726,0.3416698252406055
Deaths,Bolivia (Plurinational State of),Male,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,1.1244862307400125,1.9842719760635195,0.5379415871252273
Deaths,Bolivia (Plurinational State of),Female,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,0.9476031607248618,1.583956800966092,0.4654398450998851
Deaths,Bolivia (Plurinational State of),Both,Age-standardized,Colon and rectum cancer,High fasting plasma glucose,Rate,1990,2019,1.0212720836585476,1.6401187223485973,0.5387032224181881
Deaths,Guyana,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.30983442497104097,0.48017653315822406,0.20869661786436747
Deaths,Guyana,Both,Age-standardized,Breast cancer,High fasting plasma glucose,Percent,1990,2019,0.31648247926138456,0.485371021632189,0.21715966631703984
Deaths,Guyana,Female,Age-standardized,Breast cancer,High fasting plasma glucose,Rate,1990,2019,0.40266706946167996,0.8911278712849864,0.03125155150654369
