measure,location,sex,age,rei,metric,year,val,upper,lower
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2003,16.841812549462,18.6591032003189,14.9989050830453
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2014,11.309262088424392,12.657847167966747,9.950436038701207
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,1998,11.5100870204127,12.9421379393061,10.188167914014
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2013,9.05834798939957,10.300668221574501,7.93295564393264
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,1999,14.269617289278699,15.9076274275077,12.8263787856914
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2013,22.103394274781195,24.0272370685483,20.041513172622896
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,1992,7.148386501088471,8.075255037269418,6.239703917006272
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2003,8.351504387569971,9.54060940052225,7.20659446808955
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,1997,3.643683393548563,4.3394346381726265,3.048467141082544
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2001,9.63512405649221,10.8382831567261,8.5334784050638
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2004,12.354946214060302,13.772707625471398,11.1614657234349
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2002,5.38340813660501,6.02433261944095,4.78373606170926
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2009,5.88314615787857,6.58990666941774,5.22125074533551
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2001,14.3229364885198,15.862216280394101,12.926151060958501
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,1999,9.275586839055808,10.42921364912098,8.214460993962291
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2017,22.539064739382898,24.776869896925298,20.4122970675435
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2015,9.45321533149771,10.8461423504357,8.2051566247738
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2005,11.56470968619661,13.002203607954922,10.08459822324275
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2017,10.2138583692285,11.6520962173151,8.89175537008868
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2001,9.405985125671693,10.555157464305474,8.302784530055966
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,1996,7.624956861638342,8.612450355225485,6.653068649111837
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2017,7.44286490970053,8.538499426731889,6.440943278527091
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2011,6.10889661697855,6.86955420823442,5.42168142615179
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2000,11.841016162560699,13.2607937330497,10.585208938733802
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2015,22.4346280577756,24.502517483744,20.297183297284302
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2004,9.588861365464679,10.960673263545853,8.30220463688195
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2019,11.0402475095116,12.6409507647543,9.50069007781684
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2011,12.27036956839712,13.609922905813848,10.84193360194684
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,1997,8.29145474375734,9.43532922409811,7.26583411150354
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,1997,13.4777245573752,15.2074630209043,12.0158556227824
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,1998,7.542737694951351,8.512484420342483,6.5699493995398885
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2019,23.152241716205303,25.213288593496696,21.1473176555981
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2006,12.6762711234083,14.0858045577485,11.4807582311063
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,1994,11.087017391536,12.577446924719402,9.66902475053705
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2000,7.583081225006934,8.65669412744426,6.529553124189998
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2013,5.752781836709437,6.6525652852122725,4.9075475394721035
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2017,15.470987305284304,17.222629017925,13.637525550879301
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2002,12.070822872055102,13.426867823356803,10.887278702950802
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2015,6.82403569458858,7.73695933479752,5.96471326273584
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2011,20.8179566959412,22.7711685327478,18.950011750093402
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2015,6.452227459192876,7.506535415923096,5.420721921352036
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2009,4.84376959175279,5.651447374075272,4.138182640556773
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2019,8.348363195001477,9.545448119812264,7.2178954077762505
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2010,8.61276678372718,9.74725425829563,7.5921135734916
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2006,9.745673058944442,11.186876076655256,8.44949265341394
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,1994,7.515263301022268,8.493919500023049,6.540360740080023
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2011,9.33745742822294,10.661381608554802,8.04069191928874
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2013,6.44505601486489,7.23925389504771,5.69284210302439
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2019,7.685464534193249,8.875834454447661,6.617786561641149
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2015,11.974896312906699,13.430867932350399,10.629491916158
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2015,14.129581032160901,15.824707164940502,12.420966648648198
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2005,17.558974196480598,19.4906052305359,15.5845428595809
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2005,8.849566539363481,10.203061574042199,7.53628078973466
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2009,13.5300574338521,15.0170535607204,12.180293158104401
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2015,12.463121162019734,13.740836447863552,11.165545938176498
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2013,11.813527647594901,13.166721598922598,10.572819876188602
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2010,21.366828906056,23.524315855171903,19.2818696279865
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2011,14.079720483324099,15.564495449728,12.6509473363518
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2017,10.628083022872756,12.236766644280788,9.173918350969016
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2009,9.162279872278292,10.538708474964482,7.8585907283457015
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2017,13.027975104226966,14.831751326234196,11.29421910857418
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2002,8.38273101259443,9.47478139008554,7.289731194147662
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2008,21.275525639310104,23.195744472833102,19.3257996910895
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2009,12.122952980804875,13.481252291659729,10.714160863169155
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2011,5.2146041392754405,6.03673252600986,4.468771597503875
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2015,11.43553686872032,12.787870812574207,10.090061465927311
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2009,11.387481475930999,12.712288799179,10.169284474687599
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2019,13.605243061785291,15.327902092002468,11.962384074480688
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2015,15.2639990281208,16.995294499262805,13.4585135724627
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2017,7.493976705261267,8.634172906093763,6.408517168046648
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2011,9.271417957306564,10.682395408409727,7.950649572521725
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2013,12.37311241898095,13.61750804417883,11.079277568957115
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2009,13.613854137929,15.235489385757198,12.037674270508099
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2019,21.9278901599617,23.8941809402764,19.929001208398102
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2019,10.668660166515801,12.2102839750123,9.18506839625827
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2012,21.8305992379353,23.817678042461605,19.824143827956604
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2009,10.619219166939125,11.914851768205326,9.302788157840416
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2013,13.932391228556302,15.472338233123597,12.316255170135602
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2015,21.8565917969339,23.7605991465541,19.966939186732603
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2008,5.7833798100047495,6.463649087071211,5.14672875383023
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2010,5.987475693061739,6.75753867190674,5.3080825255197
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2019,12.324181534689801,13.786901625459302,10.8861238803909
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2017,22.3014763995133,24.281111847623897,20.2559699780498
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2011,11.5885505125259,12.9957267412076,10.3499766645895
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2011,13.7361693455293,15.355303921931302,12.133128695333198
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2008,8.32511357132677,9.32938342337028,7.40068158385646
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2013,14.736314630383898,16.3150883296639,13.232359427117302
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2019,14.9809329146623,16.749710095799404,13.2920803915768
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2014,22.336719249261897,24.340969881714102,20.241307308256
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2011,10.737346015176627,12.019646729426983,9.420223345855543
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2013,21.478233986024602,23.311471826409498,19.613768765197502
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2015,10.1961693571579,11.6314503582334,8.75170342944367
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2009,19.998111723696997,21.876064049568804,18.0818245178134
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2017,11.930061944228902,13.421108283693597,10.5893463508555
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2013,11.111050771745258,12.43003591182799,9.772826547896788
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2018,10.6040284367369,12.035248541157301,9.26027894302058
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2016,22.5504723950311,24.551225358820897,20.480011987446105
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2019,16.0897439494038,17.893820168139303,14.3294111480351
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2019,11.419087019263573,12.785152236948042,10.108653875892132
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2017,14.299150834048302,16.0821298876305,12.671563137448802
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2017,10.068183649635303,11.565796914655099,8.51407533841434
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2015,11.066940946439974,12.738083453274626,9.47155576069299
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2010,13.808496693374101,15.304955084211901,12.370550824479901
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2013,9.85922429524824,11.2123797322392,8.521420528838421
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2013,10.286695944654591,11.726577555706525,8.854176227775854
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2012,6.26410969796848,7.017687297327389,5.54146836603895
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2009,9.11638519913794,10.440019318367803,7.835817699218279
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2008,13.2198126270726,14.6993217536769,11.951863934558
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2016,9.80159726418918,11.1374635335867,8.5912905423407
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2019,11.680231801800572,13.40353681466459,10.186942760622559
Summary exposure value,Guyana,Both,Age-standardized,High fasting plasma glucose,Rate,2018,22.827887608784998,24.927721354842998,20.746135394959502
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2010,9.103070090146627,10.569940546784121,7.791558769839793
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2016,7.15012821214782,8.15774748576968,6.27473756307236
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2008,9.330808116559435,10.723501544089407,8.052081682608641
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2017,11.576058236079577,13.028233101231331,10.241414270492132
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2012,14.399719421096801,15.9109224451559,12.942521586242197
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2018,7.53919483165732,8.65933857772127,6.575296617401059
Summary exposure value,Peru,Both,Age-standardized,High fasting plasma glucose,Rate,2014,6.638268389187769,7.47784005319439,5.83952152535184
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2012,9.7148059359448,11.075128067794923,8.379289872911704
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2012,8.889852768036539,10.05441160907,7.84961461362021
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2016,15.373496629354,17.033102481715503,13.7007193621307
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2016,10.819959624048165,12.337005173365705,9.396563674320456
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2018,15.695894243612901,17.346016795003695,13.978328837585899
Summary exposure value,Venezuela (Bolivarian Republic of),Both,Age-standardized,High fasting plasma glucose,Rate,2014,15.049758258781601,16.6745796795537,13.409053615584302
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2018,10.930038454365404,12.385108444911937,9.648302868159329
Summary exposure value,Paraguay,Both,Age-standardized,High fasting plasma glucose,Rate,2014,10.806691900436368,12.338013104812703,9.275683295720867
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2018,7.911295883889427,9.014416601795068,6.889190394369353
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2012,12.322265319200435,13.622027431400646,10.951221823403047
Summary exposure value,Argentina,Both,Age-standardized,High fasting plasma glucose,Rate,2014,9.25048677599552,10.612562456800699,8.066900635199909
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2012,5.461474394853138,6.320251878555945,4.668109591691307
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2010,5.013474555412876,5.815002644291316,4.281781744367866
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2018,12.0636954082558,13.4677754651808,10.768400050794598
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2018,14.5366155227171,16.2176176848627,12.9546061400551
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2014,6.084090733164589,7.0360941559988355,5.1638364818282945
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2018,11.529703386010512,12.951678996257906,10.197360926777947
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2014,12.423407084655517,13.698893798683626,11.123538045065473
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2016,12.70393748971437,14.144008328286214,11.294713274071158
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2018,13.28509860943721,14.988913529857099,11.663585789141152
Summary exposure value,Uruguay,Both,Age-standardized,High fasting plasma glucose,Rate,2016,6.939253169647783,7.972340513534036,5.9516421856998525
Summary exposure value,Chile,Both,Age-standardized,High fasting plasma glucose,Rate,2010,12.202142099368528,13.647185073223959,10.710158257374218
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2016,11.9440286165393,13.283605939632,10.675292155717301
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2016,14.1940675055245,15.811542463754199,12.605604072671401
Summary exposure value,Ecuador,Both,Age-standardized,High fasting plasma glucose,Rate,2014,11.913642917902099,13.2359874368423,10.6297092795569
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2014,21.7126950274646,23.640310331921302,19.8478456760932
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2016,22.2601750374488,24.1278531192076,20.3984343709212
Summary exposure value,Suriname,Both,Age-standardized,High fasting plasma glucose,Rate,2018,22.3395426273899,24.255473339966198,20.3152423857708
Summary exposure value,Colombia,Both,Age-standardized,High fasting plasma glucose,Rate,2014,14.043351980476801,15.657854570799401,12.373431337936598
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2018,10.2422468936835,11.6871255293821,8.77757595652133
Summary exposure value,Brazil,Both,Age-standardized,High fasting plasma glucose,Rate,2016,11.519530950548521,12.911289723268455,10.188342636474127
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2016,10.1242305947136,11.5644152694277,8.657360922426879
Summary exposure value,Bolivia (Plurinational State of),Both,Age-standardized,High fasting plasma glucose,Rate,2014,10.0949809646163,11.512958369192,8.70455307058382
